Session_ID_128,temporal_behavior,network_selection,address_selection
83791,intermittent,dependent,unknown
17381,one-off,single prefix,structured
73727,intermittent,dependent,unknown
51818,periodic,inconsistent,unknown
43282,intermittent,inconsistent,unknown
14974,periodic,inconsistent,unknown
21210,periodic,inconsistent,unknown
4045,periodic,single prefix,structured
47742,periodic,inconsistent,unknown
35760,periodic,independent,unknown
30868,periodic,inconsistent,unknown
13152,periodic,inconsistent,unknown
33712,periodic,inconsistent,unknown
14030,intermittent,inconsistent,structured
47136,one-off,single prefix,structured
34790,periodic,inconsistent,unknown
30027,periodic,independent,unknown
26806,periodic,inconsistent,unknown
71960,periodic,independent,unknown
20093,periodic,independent,unknown
1364,intermittent,inconsistent,unknown
69505,periodic,independent,unknown
77104,periodic,independent,unknown
75872,periodic,independent,unknown
24751,periodic,inconsistent,unknown
25717,periodic,inconsistent,unknown
45515,periodic,independent,unknown
83792,intermittent,dependent,unknown
62969,periodic,inconsistent,unknown
83257,periodic,independent,unknown
52839,periodic,inconsistent,unknown
66504,periodic,inconsistent,unknown
74640,periodic,independent,unknown
70736,periodic,independent,unknown
73728,intermittent,dependent,unknown
73191,periodic,independent,unknown
79564,periodic,independent,unknown
21211,periodic,inconsistent,unknown
24128,intermittent,single prefix,structured
80794,periodic,independent,unknown
82025,periodic,independent,unknown
64896,periodic,inconsistent,unknown
48770,periodic,inconsistent,unknown
78335,periodic,independent,unknown
86247,periodic,independent,structured
46688,intermittent,inconsistent,unknown
12155,periodic,inconsistent,unknown
14975,periodic,inconsistent,unknown
61290,periodic,inconsistent,unknown
19301,periodic,dependent,structured
11002,periodic,inconsistent,unknown
60572,one-off,single prefix,structured
30869,periodic,inconsistent,unknown
24752,periodic,inconsistent,unknown
87002,intermittent,single prefix,structured
9033,periodic,inconsistent,unknown
18095,periodic,inconsistent,unknown
59785,periodic,inconsistent,unknown
15909,periodic,inconsistent,unknown
58013,periodic,single prefix,structured
54747,one-off,single prefix,structured
61291,periodic,inconsistent,structured
21212,periodic,inconsistent,unknown
3344,intermittent,inconsistent,unknown
56260,periodic,inconsistent,unknown
62970,periodic,inconsistent,unknown
26807,periodic,inconsistent,unknown
25718,periodic,inconsistent,unknown
2336,intermittent,inconsistent,unknown
23018,periodic,inconsistent,unknown
55306,periodic,inconsistent,unknown
43283,intermittent,inconsistent,unknown
84840,intermittent,single prefix,structured
28434,intermittent,inconsistent,unknown
71961,periodic,independent,unknown
17475,periodic,single prefix,structured
20094,periodic,independent,unknown
50822,periodic,inconsistent,unknown
69506,periodic,independent,unknown
77105,periodic,independent,unknown
75873,periodic,independent,unknown
21915,intermittent,inconsistent,unknown
45516,periodic,independent,unknown
83793,intermittent,dependent,unknown
83987,intermittent,single prefix,unknown
83258,periodic,independent,unknown
42519,periodic,inconsistent,unknown
57519,periodic,inconsistent,unknown
30028,periodic,independent,structured
54113,periodic,independent,unknown
74641,periodic,independent,unknown
66505,periodic,inconsistent,unknown
70737,periodic,independent,unknown
73192,periodic,independent,unknown
73729,intermittent,dependent,unknown
79565,periodic,independent,unknown
80795,periodic,independent,unknown
82026,periodic,independent,unknown
64897,periodic,inconsistent,unknown
14976,periodic,inconsistent,unknown
17390,one-off,single prefix,structured
78336,periodic,independent,unknown
35761,periodic,independent,unknown
11003,periodic,inconsistent,unknown
8114,periodic,inconsistent,unknown
18096,periodic,inconsistent,unknown
16852,periodic,inconsistent,unknown
59786,periodic,inconsistent,unknown
68170,one-off,single prefix,structured
26808,periodic,inconsistent,unknown
56261,periodic,inconsistent,unknown
6064,periodic,inconsistent,unknown
27703,one-off,single prefix,structured
24753,periodic,inconsistent,unknown
50823,periodic,inconsistent,unknown
4593,periodic,inconsistent,unknown
43284,intermittent,inconsistent,unknown
86248,periodic,independent,structured
30870,periodic,inconsistent,unknown
35762,periodic,independent,unknown
33713,periodic,inconsistent,unknown
37040,periodic,inconsistent,unknown
46689,intermittent,inconsistent,unknown
9034,periodic,inconsistent,unknown
42520,periodic,inconsistent,unknown
24754,periodic,inconsistent,unknown
11004,periodic,inconsistent,unknown
14031,intermittent,inconsistent,unknown
86249,periodic,independent,structured
23019,periodic,inconsistent,unknown
4594,periodic,inconsistent,unknown
31765,intermittent,inconsistent,unknown
18097,periodic,inconsistent,unknown
52840,periodic,inconsistent,unknown
54114,periodic,independent,unknown
37041,periodic,inconsistent,unknown
57520,periodic,inconsistent,unknown
13153,periodic,inconsistent,unknown
46690,intermittent,inconsistent,unknown
30871,periodic,inconsistent,unknown
61292,periodic,inconsistent,unknown
53382,periodic,single prefix,structured
59787,periodic,inconsistent,unknown
56262,periodic,inconsistent,unknown
18723,one-off,single prefix,structured
9897,periodic,inconsistent,unknown
1365,intermittent,inconsistent,unknown
63908,periodic,single prefix,structured
28058,intermittent,single prefix,structured
10365,periodic,single prefix,structured
35763,periodic,independent,unknown
50115,periodic,independent,unknown
41655,periodic,inconsistent,unknown
21213,periodic,inconsistent,unknown
58938,intermittent,single prefix,structured
61944,one-off,single prefix,structured
52841,periodic,inconsistent,unknown
71962,periodic,independent,structured
60352,periodic,single prefix,structured
33714,periodic,inconsistent,unknown
20095,periodic,independent,unknown
69507,periodic,independent,structured
77106,periodic,independent,structured
12156,periodic,inconsistent,unknown
75874,periodic,independent,structured
14032,intermittent,inconsistent,structured
45517,periodic,independent,structured
83259,periodic,independent,structured
50824,periodic,inconsistent,unknown
74642,periodic,independent,structured
40126,intermittent,inconsistent,unknown
70738,periodic,independent,structured
42521,periodic,inconsistent,unknown
73193,periodic,independent,structured
79566,periodic,independent,structured
80796,periodic,independent,structured
84317,periodic,single prefix,structured
47743,periodic,inconsistent,unknown
14977,periodic,inconsistent,unknown
82027,periodic,independent,structured
64898,periodic,inconsistent,unknown
44741,intermittent,independent,structured
78337,periodic,independent,structured
13154,periodic,inconsistent,unknown
57521,periodic,inconsistent,unknown
15910,periodic,inconsistent,unknown
18098,periodic,inconsistent,unknown
54799,periodic,independent,structured
6065,periodic,inconsistent,unknown
7141,periodic,inconsistent,unknown
25719,periodic,inconsistent,unknown
21214,periodic,inconsistent,unknown
40015,intermittent,independent,structured
2337,intermittent,inconsistent,unknown
48771,periodic,inconsistent,unknown
21916,intermittent,inconsistent,unknown
62971,periodic,inconsistent,unknown
31766,intermittent,inconsistent,unknown
29601,periodic,dependent,structured
55307,periodic,inconsistent,unknown
9898,periodic,inconsistent,unknown
16853,periodic,inconsistent,structured
66506,periodic,inconsistent,unknown
50825,periodic,inconsistent,unknown
59788,periodic,inconsistent,unknown
57522,periodic,inconsistent,unknown
479,periodic,independent,structured
11005,periodic,inconsistent,unknown
17410,one-off,single prefix,structured
65454,periodic,single prefix,structured
33715,periodic,inconsistent,unknown
13155,periodic,inconsistent,unknown
40127,intermittent,inconsistent,unknown
6066,periodic,inconsistent,structured
21917,intermittent,inconsistent,unknown
86250,periodic,independent,structured
3887,periodic,single prefix,structured
12157,periodic,inconsistent,unknown
16854,periodic,inconsistent,unknown
9899,periodic,inconsistent,unknown
28435,intermittent,inconsistent,unknown
15911,periodic,inconsistent,unknown
35764,periodic,independent,unknown
42522,periodic,inconsistent,unknown
7142,periodic,inconsistent,structured
59076,intermittent,single prefix,structured
55308,periodic,inconsistent,unknown
8115,periodic,inconsistent,unknown
34791,periodic,inconsistent,unknown
56263,periodic,inconsistent,unknown
26809,periodic,inconsistent,unknown
14978,periodic,inconsistent,unknown
41656,periodic,inconsistent,unknown
25720,periodic,inconsistent,unknown
84910,periodic,single prefix,structured
24755,periodic,inconsistent,unknown
23020,periodic,inconsistent,unknown
91278,periodic,independent,structured
64070,intermittent,single prefix,structured
47744,periodic,inconsistent,unknown
62209,periodic,single prefix,structured
21215,periodic,inconsistent,unknown
30872,periodic,inconsistent,unknown
48772,periodic,inconsistent,structured
18625,periodic,single prefix,structured
28436,intermittent,inconsistent,unknown
18099,periodic,inconsistent,unknown
12158,periodic,inconsistent,unknown
42523,periodic,inconsistent,unknown
32216,periodic,single prefix,structured
34792,periodic,inconsistent,unknown
6067,periodic,inconsistent,unknown
56264,periodic,inconsistent,structured
21918,intermittent,inconsistent,unknown
1366,intermittent,inconsistent,unknown
68401,periodic,single prefix,structured
50826,periodic,inconsistent,unknown
46691,intermittent,inconsistent,unknown
27798,one-off,single prefix,structured
52842,periodic,inconsistent,unknown
54115,periodic,independent,unknown
44458,one-off,independent,structured
44459,one-off,independent,structured
62972,periodic,inconsistent,unknown
14979,periodic,inconsistent,unknown
25721,periodic,inconsistent,unknown
86251,periodic,independent,structured
16855,periodic,inconsistent,unknown
41657,periodic,inconsistent,unknown
33716,periodic,inconsistent,unknown
51819,periodic,inconsistent,unknown
23021,periodic,inconsistent,unknown
3345,intermittent,inconsistent,unknown
50827,periodic,inconsistent,unknown
50116,periodic,independent,unknown
44457,one-off,independent,structured
26298,periodic,independent,random
26343,periodic,independent,random
34793,periodic,inconsistent,unknown
2338,intermittent,inconsistent,unknown
13156,periodic,inconsistent,unknown
66507,periodic,inconsistent,unknown
23988,one-off,single prefix,structured
91586,intermittent,single prefix,structured
9900,periodic,inconsistent,unknown
59789,periodic,inconsistent,unknown
9035,periodic,inconsistent,unknown
39993,periodic,single prefix,structured
21216,periodic,inconsistent,unknown
71963,periodic,independent,unknown
20096,periodic,independent,unknown
55309,periodic,inconsistent,unknown
69508,periodic,independent,unknown
77107,periodic,independent,unknown
75875,periodic,independent,unknown
45518,periodic,independent,unknown
37042,periodic,inconsistent,unknown
57523,periodic,inconsistent,unknown
83260,periodic,independent,unknown
18100,periodic,inconsistent,unknown
3346,intermittent,inconsistent,unknown
25722,periodic,inconsistent,unknown
74643,periodic,independent,unknown
70739,periodic,independent,unknown
73194,periodic,independent,unknown
23469,one-off,single prefix,structured
79567,periodic,independent,unknown
23478,periodic,single prefix,structured
80797,periodic,independent,unknown
30029,periodic,independent,unknown
54116,periodic,independent,unknown
82028,periodic,independent,unknown
64899,periodic,inconsistent,unknown
68382,periodic,single prefix,structured
44101,intermittent,single prefix,structured
78338,periodic,independent,unknown
26810,periodic,inconsistent,unknown
6068,periodic,inconsistent,unknown
7143,periodic,inconsistent,unknown
33717,periodic,inconsistent,unknown
49519,one-off,single prefix,structured
1367,intermittent,inconsistent,unknown
23483,periodic,single prefix,structured
21919,intermittent,inconsistent,unknown
9036,periodic,inconsistent,unknown
29821,intermittent,single prefix,structured
28005,periodic,single prefix,structured
50117,periodic,independent,unknown
63458,intermittent,single prefix,structured
52843,periodic,inconsistent,unknown
14033,intermittent,inconsistent,structured
10461,intermittent,single prefix,structured
43285,intermittent,inconsistent,unknown
61293,periodic,inconsistent,unknown
37043,periodic,inconsistent,unknown
12159,periodic,inconsistent,unknown
14980,periodic,inconsistent,unknown
28437,intermittent,inconsistent,unknown
